,names,scores,logfoldchanges,pvals,pvals_adj,celltype
134007,IRF4,4.5840845,1.9106691,4.904221587254393e-06,8.45577801354523e-05,t_Tn-LEF1
134008,LINC00944,4.5815206,3.6754684,5.065308540866814e-06,8.696467296819044e-05,t_Tn-LEF1
134009,C16orf72,4.580093,1.25161,4.9389233757989274e-06,8.508993629494142e-05,t_Tn-LEF1
134010,TGFBR3,4.579323,1.5968224,4.981294658502726e-06,8.568676994800694e-05,t_Tn-LEF1
134011,CDC14A,4.5761642,1.3515311,5.039407568019836e-06,8.661921240752235e-05,t_Tn-LEF1
134012,CASC4,4.5747924,1.6539972,5.09160129844597e-06,8.731328351929041e-05,t_Tn-LEF1
134013,KCNAB2,4.573863,1.0522456,5.067350267212467e-06,8.696467296819044e-05,t_Tn-LEF1
134014,APLP2,4.5720196,1.6260097,5.165828334244906e-06,8.851770607048865e-05,t_Tn-LEF1
134015,DOCK10,4.56849,0.8579643,5.1929083318359196e-06,8.891301655737286e-05,t_Tn-LEF1
134016,LPCAT4,4.565086,1.5339067,5.312448955980664e-06,9.088960702234511e-05,t_Tn-LEF1
134017,ANXA4,4.5635595,2.3896065,5.43706893641687e-06,9.287837405791314e-05,t_Tn-LEF1
134018,KMT2A,4.559031,0.9722477,5.432211097778962e-06,9.286693652355662e-05,t_Tn-LEF1
134019,WWP1,4.5572796,1.3451525,5.5063877984432976e-06,9.399009750183466e-05,t_Tn-LEF1
134020,CBFA2T2,4.5562873,1.3006095,5.530444553396531e-06,9.432811314035481e-05,t_Tn-LEF1
134021,TCF20,4.5519266,2.6920488,5.750280788100713e-06,9.785186179167851e-05,t_Tn-LEF1
134022,ZBTB7B,4.550815,3.2512717,5.8003110748307465e-06,9.862752872869795e-05,t_Tn-LEF1
134023,XCL2,4.549137,4.9366426,5.927858455638149e-06,0.00010033466071516387,t_Tn-LEF1
134024,DTHD1,4.5479054,25.117584,5.990472197082599e-06,0.00010123989331243327,t_Tn-LEF1
134025,ARL4D,4.546523,2.2918236,5.875527586525803e-06,9.975350166618425e-05,t_Tn-LEF1
134026,SKI,4.542764,1.338767,5.8925239757095385e-06,9.996551959709839e-05,t_Tn-LEF1
134027,JKAMP,4.542326,1.5000062,5.9082233920016015e-06,0.00010007871449262911,t_Tn-LEF1
134028,ZNF207,4.5370955,0.7026443,6.009493248836095e-06,0.00010145166927810547,t_Tn-LEF1
134029,HDGF,4.533134,0.9996726,6.14079465021119e-06,0.00010354360439477774,t_Tn-LEF1
134030,FBXW5,4.5309744,0.9780376,6.205653391851601e-06,0.00010447832396167468,t_Tn-LEF1
134031,NAA38,4.5304914,0.9074636,6.210635534324313e-06,0.00010448286927357586,t_Tn-LEF1
134032,KBTBD8,4.5301204,2.965133,6.37487739164163e-06,0.00010716463715304767,t_Tn-LEF1
134033,DDI2,4.5280666,2.5426033,6.420704736439444e-06,0.00010752740643585482,t_Tn-LEF1
134034,RAPGEF1,4.5264397,1.9185437,6.418877252070643e-06,0.00010752740643585482,t_Tn-LEF1
134035,KIAA1109,4.5253634,1.2902323,6.392437068171187e-06,0.00010729712877559404,t_Tn-LEF1
134036,USP4,4.524574,1.0991234,6.399996648980426e-06,0.00010734275771395082,t_Tn-LEF1
134037,HIC1,4.5203376,3.3154998,6.72711691008718e-06,0.00011242453227636709,t_Tn-LEF1
134038,HOXB2,4.519808,1.6295941,6.587174781774472e-06,0.00011023201995191349,t_Tn-LEF1
134039,FYB1,4.5125656,0.4282011,6.728334205147662e-06,0.00011242453227636709,t_Tn-LEF1
134040,MAP1A,4.5117035,5.0622067,7.061807772204543e-06,0.00011764197124950513,t_Tn-LEF1
134041,EIF2AK2,4.5049977,0.9201543,7.008640965756766e-06,0.00011693197602236628,t_Tn-LEF1
134042,MPST,4.504177,3.400475,7.250984543682472e-06,0.00012016149498286358,t_Tn-LEF1
134043,SRSF5,4.5030665,0.53644925,7.036375776046043e-06,0.0001173064361520819,t_Tn-LEF1
134044,IL27RA,4.5017605,0.73265344,7.090717040566284e-06,0.00011803488659194911,t_Tn-LEF1
134045,GCLM,4.50081,2.0487175,7.248601548829951e-06,0.00012016149498286358,t_Tn-LEF1
134046,ATP2B1,4.500713,0.8364808,7.129029682829901e-06,0.00011849473400104002,t_Tn-LEF1
134047,ARID4B,4.50042,0.5829377,7.126357448886668e-06,0.00011849473400104002,t_Tn-LEF1
134048,PRRC2C,4.4998837,0.50958484,7.141307250462814e-06,0.00011852111202433532,t_Tn-LEF1
134049,SPN,4.496872,0.8895558,7.262982116944201e-06,0.00012027042754219849,t_Tn-LEF1
134050,ASAP1,4.4959955,2.196737,7.397516078715084e-06,0.00012231552871987288,t_Tn-LEF1
134051,CHMP1A,4.4955277,1.4103308,7.356467960925267e-06,0.00012172758514745967,t_Tn-LEF1
134052,BTN2A1,4.493805,1.729783,7.447564109144001e-06,0.00012305129582119965,t_Tn-LEF1
134053,SH2D3C,4.4924617,2.3835475,7.556566393892236e-06,0.0001245737893321729,t_Tn-LEF1
134054,LINC00649,4.4905086,1.3739592,7.534026085181077e-06,0.0001242946133829762,t_Tn-LEF1
134055,PTBP3,4.490146,0.9484754,7.499840782786253e-06,0.0001238227622313623,t_Tn-LEF1
134056,ILK,4.487343,1.0510437,7.603652055539295e-06,0.00012525689229381335,t_Tn-LEF1
134057,CALM2,4.481808,0.40778568,7.766232963714883e-06,0.0001277453141724407,t_Tn-LEF1
134058,TRPV2,4.480007,1.3185984,7.889059135854415e-06,0.0001296694649512972,t_Tn-LEF1
134059,XRN1,4.478244,0.9726628,7.926062836645687e-06,0.00013008481959803466,t_Tn-LEF1
134060,ATP2A3,4.4715004,1.061271,8.19004893149692e-06,0.00013411961222901123,t_Tn-LEF1
134061,C1orf21,4.4688582,25.016542,8.638212266855242e-06,0.0001410420328372469,t_Tn-LEF1
134062,HBP1,4.4651423,0.62548757,8.398436138444546e-06,0.0001374306453857793,t_Tn-LEF1
134063,B4GALT3,4.460326,1.1485403,8.635891463362984e-06,0.0001410420328372469,t_Tn-LEF1
134064,TNFRSF9,4.457759,3.7821157,9.017966667055176e-06,0.00014638021589210426,t_Tn-LEF1
134065,PPP1R35,4.457748,1.2882494,8.75024105941193e-06,0.00014266109927230935,t_Tn-LEF1
134066,CD6,4.456903,0.54800975,8.720358787992187e-06,0.0001422785249493383,t_Tn-LEF1
134067,PHIP,4.455954,0.7939158,8.777464772827908e-06,0.00014299979897715887,t_Tn-LEF1
134068,SLC2A1,4.453416,2.3822267,9.052138033651918e-06,0.00014672007062877483,t_Tn-LEF1
134069,TBC1D5,4.4528837,1.1992495,8.932157758889482e-06,0.00014509357801308168,t_Tn-LEF1
134070,IGKV2-24,4.4513035,2.1391263,9.092536638896669e-06,0.00014726721321713356,t_Tn-LEF1
134071,CD4,4.4500465,0.8942927,9.025155411151678e-06,0.00014638973733099208,t_Tn-LEF1
134072,RBM8A,4.4416814,0.45439875,9.352447570066959e-06,0.00015136629194970416,t_Tn-LEF1
134073,CTSZ,4.438582,1.556541,9.584311645586099e-06,0.0001548928149545048,t_Tn-LEF1
134074,HLA-DMB,4.4379363,2.7890038,9.761582122274563e-06,0.00015752806433565785,t_Tn-LEF1
134075,CMC2,4.4375143,0.7886004,9.561006385602383e-06,0.00015462888007874664,t_Tn-LEF1
134076,PTPN1,4.434669,0.94024205,9.695472462802513e-06,0.0001565751718264531,t_Tn-LEF1
134077,TMEM200A,4.43108,4.92198,1.0226410326248314e-05,0.00016443088916889332,t_Tn-LEF1
134078,KLHL36,4.4298363,1.5472637,9.983864941639529e-06,0.00016099799080070783,t_Tn-LEF1
134079,S1PR2,4.427686,4.682535,1.0368992834260913e-05,0.00016648202615066418,t_Tn-LEF1
134080,HMGCS1,4.4260345,1.5120529,1.0159909035979434e-05,0.00016371777838282848,t_Tn-LEF1
134081,ZNF394,4.423839,0.83991003,1.0182868688259589e-05,0.00016396858926999265,t_Tn-LEF1
134082,SETD5,4.4237795,1.0556328,1.0205496505042004e-05,0.00016421369666639793,t_Tn-LEF1
134083,CCL3,4.4237185,5.1301494,1.0586465822850768e-05,0.00016971508006723496,t_Tn-LEF1
134084,CERS4,4.423395,1.9019088,1.032898185771524e-05,0.00016595979328342032,t_Tn-LEF1
134085,C6orf62,4.4173493,0.9863883,1.0503461990986802e-05,0.00016851900341979041,t_Tn-LEF1
134086,NUDT5,4.415302,0.9080921,1.0593319389034104e-05,0.00016971508006723496,t_Tn-LEF1
134087,GRK6,4.413731,0.7023933,1.064769208620506e-05,0.00017046301561546916,t_Tn-LEF1
134088,PSENEN,4.407948,1.0190524,1.0968339443042983e-05,0.00017546969009422228,t_Tn-LEF1
134089,NPIPB5,4.406196,2.4064822,1.1246361536002828e-05,0.00017965819476786074,t_Tn-LEF1
134090,GBP3,4.4035144,1.9614725,1.1338274262695015e-05,0.00018086586706959467,t_Tn-LEF1
134091,SIRT2,4.401238,1.3041945,1.1337622920542652e-05,0.00018086586706959467,t_Tn-LEF1
134092,GPR68,4.3955865,24.914461,1.2066121215819596e-05,0.0001915118866989033,t_Tn-LEF1
134093,CAP1,4.3950834,0.57651764,1.1587554434854978e-05,0.00018457675609485593,t_Tn-LEF1
134094,TRIB2,4.391367,1.6744919,1.1922886051297854e-05,0.00018950978667772568,t_Tn-LEF1
134095,INTS6L,4.391167,1.6236843,1.1937757094379516e-05,0.00018961023499547067,t_Tn-LEF1
134096,ZFR,4.3853416,0.91130245,1.2141803099840456e-05,0.00019257525045261978,t_Tn-LEF1
134097,ZC3H6,4.385261,1.2579912,1.2198577973467782e-05,0.0001933374334565412,t_Tn-LEF1
134098,STARD3,4.3825064,0.9296221,1.2306767433537534e-05,0.00019477370043099768,t_Tn-LEF1
134099,SEPT11,4.382378,1.4737558,1.2391745344117552e-05,0.00019578026402679004,t_Tn-LEF1
134100,SUPT16H,4.3818946,1.137609,1.2372758356564827e-05,0.000195678438687669,t_Tn-LEF1
134101,NEK7,4.3806343,1.2176906,1.2439709641218109e-05,0.0001963172112987396,t_Tn-LEF1
134102,TUT7,4.3801184,1.2756103,1.2490071061334257e-05,0.00019697179633212266,t_Tn-LEF1
134103,BCL3,4.377447,0.5895176,1.2564548423897235e-05,0.00019800549552457242,t_Tn-LEF1
134104,U2SURP,4.372794,0.66582507,1.2828526191304989e-05,0.00020202195400554365,t_Tn-LEF1
134105,ARNTL,4.371534,1.2728583,1.2976301408113031e-05,0.00020420406751035504,t_Tn-LEF1
134106,PLEKHO2,4.370386,24.718525,1.3520635970216918e-05,0.00021171826367769752,t_Tn-LEF1
134107,UVRAG,4.3673964,1.1209178,1.3211730733946667e-05,0.0002074672135720959,t_Tn-LEF1
134108,ELOC,4.367141,0.6504707,1.3166543945591046e-05,0.0002069041664816373,t_Tn-LEF1
134109,PQLC3,4.3654776,0.9734121,1.3299915219261989e-05,0.00020865731232157987,t_Tn-LEF1
134110,CDC37,4.3639274,0.5213465,1.334709235832262e-05,0.00020914846562621023,t_Tn-LEF1
134111,ITGA5,4.362382,1.4985121,1.3577030440130486e-05,0.0002124513027163114,t_Tn-LEF1
134112,CHD4,4.3565407,1.04909,1.3858047895583663e-05,0.00021654298519293628,t_Tn-LEF1
134113,PLOD3,4.35542,1.9064152,1.4059463391735456e-05,0.00021953555055278186,t_Tn-LEF1
134114,ZNF808,4.35319,2.34062,1.4253815644294405e-05,0.00022241369055660794,t_Tn-LEF1
134115,LLGL2,4.350451,2.7447164,1.4554474861058828e-05,0.0002269454086457506,t_Tn-LEF1
134116,TELO2,4.3420577,2.4721715,1.5010491057878747e-05,0.00023356324086059332,t_Tn-LEF1
134117,RBM6,4.340243,0.927538,1.4905824367309083e-05,0.0002320975025957474,t_Tn-LEF1
134118,MAP3K5,4.336462,1.5018432,1.5262661255352643e-05,0.00023715416118776046,t_Tn-LEF1
134119,EIF4E3,4.334285,1.1943521,1.5325099444856863e-05,0.0002379575840271787,t_Tn-LEF1
134120,ASH1L,4.332147,0.87123144,1.5443711035778234e-05,0.0002396314939092448,t_Tn-LEF1
134121,TMEM129,4.331855,3.1199436,1.5865104763967454e-05,0.0002453116931181662,t_Tn-LEF1
134122,NCOA2,4.330727,1.3680584,1.5633660051411362e-05,0.00024240919183212876,t_Tn-LEF1
134123,MRPS6,4.3288336,0.6355273,1.565349438359896e-05,0.0002425471215706078,t_Tn-LEF1
134124,MYO9B,4.3284783,1.2575864,1.575397309620652e-05,0.00024393355130041,t_Tn-LEF1
134125,CDKN2A,4.3204765,2.4508245,1.6555814771680998e-05,0.00025510221051597135,t_Tn-LEF1
134126,SP100,4.3179793,0.61964184,1.643333668311513e-05,0.00025339108085863126,t_Tn-LEF1
134127,DSE,4.3177814,1.8963152,1.6656595859411956e-05,0.0002562988896535332,t_Tn-LEF1
134128,SRPK1,4.314783,1.0756459,1.674701625879018e-05,0.0002573657103512945,t_Tn-LEF1
134129,PYROXD1,4.3145523,1.3848392,1.6795085819707675e-05,0.0002578929625210376,t_Tn-LEF1
134130,HIST2H2AC,4.3143244,2.5742831,1.705280000497386e-05,0.0002615066930002866,t_Tn-LEF1
134131,FAF2,4.3118916,1.5864923,1.705401515710163e-05,0.0002615066930002866,t_Tn-LEF1
134132,MXD1,4.3110495,1.7543157,1.718826413714002e-05,0.00026320122977403705,t_Tn-LEF1
134133,TNFRSF1A,4.3062525,1.7211653,1.7483815608570555e-05,0.00026754219702473074,t_Tn-LEF1
134134,TYROBP,4.3056335,3.3254187,1.789612660529214e-05,0.0002729097766293966,t_Tn-LEF1
134135,AKAP8L,4.3045654,0.98471135,1.7504833945661402e-05,0.000267679091777345,t_Tn-LEF1
134136,KLC1,4.3042994,1.2362214,1.756298397980778e-05,0.0002681983772618994,t_Tn-LEF1
134137,RBM33,4.303691,0.9435553,1.7561257927614295e-05,0.0002681983772618994,t_Tn-LEF1
134138,CDS2,4.3009806,0.9983426,1.779435985592521e-05,0.0002715446256609977,t_Tn-LEF1
134139,RBBP5,4.298039,1.3073974,1.808329494576685e-05,0.0002755745009157995,t_Tn-LEF1
134140,TNFRSF25,4.2964497,0.801008,1.811340175161286e-05,0.0002758437204934835,t_Tn-LEF1
134141,VASP,4.2948756,0.84436965,1.8249844091590228e-05,0.0002777308119717434,t_Tn-LEF1
134142,MED25,4.2939396,1.731289,1.8527354540259822e-05,0.00028137467960354865,t_Tn-LEF1
134143,AHI1,4.2937856,1.0844878,1.8391680185752412e-05,0.0002796973420841483,t_Tn-LEF1
134144,GATAD2A,4.2934637,1.361224,1.8455070269778174e-05,0.00028046900143371587,t_Tn-LEF1
134145,SAFB2,4.285175,0.8019346,1.9056391474968326e-05,0.00028901324772535755,t_Tn-LEF1
134146,SMARCA2,4.284983,0.7636942,1.9074045358464876e-05,0.0002890832588743962,t_Tn-LEF1
134147,WNT10A,4.2832417,1.7615628,1.9412227810172913e-05,0.0002936066352216671,t_Tn-LEF1
134148,RAC2,4.283021,0.3819038,1.919838433498799e-05,0.0002907689725817546,t_Tn-LEF1
134149,TP53INP2,4.2811546,2.1755714,1.9700485894107726e-05,0.0002975605406880454,t_Tn-LEF1
134150,PLEKHF1,4.279953,1.4610343,1.9630038608627993e-05,0.00029669859991077603,t_Tn-LEF1
134151,SETX,4.2760763,0.91983104,1.9865460788169147e-05,0.00029984810214845096,t_Tn-LEF1
134152,NLRP1,4.275902,0.99171746,1.9890070981581653e-05,0.00030001533596912247,t_Tn-LEF1
134153,TMEM65,4.2745037,1.7546196,2.0216500193492543e-05,0.00030452476819993896,t_Tn-LEF1
134154,ALMS1,4.2710557,2.3736105,2.061487545322781e-05,0.00031031475453117464,t_Tn-LEF1
134155,C19orf12,4.2659397,1.7554222,2.095677784474761e-05,0.0003143942051093294,t_Tn-LEF1
134156,RAB27A,4.26546,1.1467791,2.0886131148324452e-05,0.0003137589335716789,t_Tn-LEF1
134157,GPBP1L1,4.264681,1.0726386,2.093161578060745e-05,0.0003142293274904597,t_Tn-LEF1
134158,PLIN3,4.2608857,1.5856744,2.142383091466105e-05,0.00032074990065548916,t_Tn-LEF1
134159,METRNL,4.2606096,3.1128738,2.179288194673609e-05,0.0003260550414338592,t_Tn-LEF1
134160,ATP6V0B,4.2588034,0.6809393,2.1406627541689225e-05,0.0003207088868120778,t_Tn-LEF1
134161,TULP4,4.2562623,1.577727,2.1811247733017367e-05,0.00032610977477019157,t_Tn-LEF1
134162,RGS3,4.255777,2.3510814,2.2044241607120637e-05,0.000329371273015287,t_Tn-LEF1
134163,CLCF1,4.2544947,3.5067046,2.236645137055726e-05,0.00033396048905007817,t_Tn-LEF1
134164,ST6GALNAC6,4.243482,1.5012263,2.3105872654099667e-05,0.0003447688521933728,t_Tn-LEF1
134165,THEMIS,4.2401223,0.89157796,2.3306731819952955e-05,0.00034753205423256007,t_Tn-LEF1
134166,DNAJB14,4.238147,0.7964682,2.3492348746703e-05,0.00034996351949888614,t_Tn-LEF1
134167,TAF7,4.237692,0.6797854,2.350136113894563e-05,0.00034996351949888614,t_Tn-LEF1
134168,DIAPH2,4.2348275,1.9700042,2.410959796392745e-05,0.00035857668889820816,t_Tn-LEF1
134169,IGHV3-7,4.234147,1.8463204,2.4112111268084084e-05,0.00035857668889820816,t_Tn-LEF1
134170,LPCAT1,4.234124,1.821624,2.4148801388355873e-05,0.00035888161741555946,t_Tn-LEF1
134171,STK40,4.222948,1.5196736,2.527387706772585e-05,0.0003745973771542014,t_Tn-LEF1
134172,HM13,4.220758,0.7104807,2.5350552227432957e-05,0.00037548282868328053,t_Tn-LEF1
134173,GK,4.2202606,1.5791217,2.554300533710463e-05,0.0003779540845032259,t_Tn-LEF1
134174,EGR3,4.2182055,4.617373,2.642858745864013e-05,0.00039014718356885985,t_Tn-LEF1
134175,TMEM185B,4.21702,1.5734141,2.5971562268065684e-05,0.0003839116334465469,t_Tn-LEF1
134176,INPP5D,4.214267,1.1289115,2.618598258399697e-05,0.0003868233123484109,t_Tn-LEF1
134177,RGP1,4.209308,1.7009201,2.6915205224760938e-05,0.00039680242383552145,t_Tn-LEF1
134178,NCL,4.2083173,0.40356213,2.6722734753527524e-05,0.000394227011104435,t_Tn-LEF1
134179,MYO18A,4.207828,2.5323126,2.7284416057825306e-05,0.00040117861886615415,t_Tn-LEF1
134180,BAIAP2,4.207361,2.1071913,2.7284085089491475e-05,0.00040117861886615415,t_Tn-LEF1
134181,SMIM29,4.206142,1.1081139,2.7070319421956503e-05,0.0003988240482013565,t_Tn-LEF1
134182,CORO1A,4.2037153,0.37141705,2.726731940787187e-05,0.00040117861886615415,t_Tn-LEF1
134183,USP34,4.2019434,1.0526459,2.757842406879344e-05,0.00040496450124328273,t_Tn-LEF1
134184,B9D2,4.2017903,1.3432366,2.768960852159135e-05,0.00040632805410274324,t_Tn-LEF1
134185,SNRNP200,4.2006803,0.8381887,2.7709427107692436e-05,0.0004063499518907833,t_Tn-LEF1
134186,EMILIN2,4.1989756,24.649818,2.887665440195957e-05,0.0004226284211581846,t_Tn-LEF1
134187,RAB27B,4.1962686,4.9284487,2.9130932382973987e-05,0.0004260687095829038,t_Tn-LEF1
134188,UBE2D3,4.1865687,0.41196373,2.9387409081869055e-05,0.00042953659958621136,t_Tn-LEF1
134189,RPL22L1,4.1860576,0.51803225,2.9473617542057777e-05,0.0004305128601844842,t_Tn-LEF1
134190,YAF2,4.1818824,0.9202231,3.0084924316455574e-05,0.00043886383346629566,t_Tn-LEF1
134191,STIM2,4.1802616,1.0787197,3.037417026589459e-05,0.0004427918982943332,t_Tn-LEF1
134192,UBAP1,4.1754704,0.9359959,3.093378556023579e-05,0.00045035773291339997,t_Tn-LEF1
134193,EED,4.1728916,1.1102309,3.1332215274903485e-05,0.0004558590612141962,t_Tn-LEF1
134194,CCDC184,4.169153,3.1677084,3.242872742888052e-05,0.000470577338534403,t_Tn-LEF1
134195,FAM168B,4.1686807,1.1979172,3.19594792005609e-05,0.00046437584031064013,t_Tn-LEF1
134196,NEK1,4.16512,1.0733048,3.2417053819355336e-05,0.000470577338534403,t_Tn-LEF1
134197,NFE2L3,4.164481,2.4391904,3.2882335130898436e-05,0.00047622470075598376,t_Tn-LEF1
134198,HLA-DMA,4.163577,1.2740552,3.2707278982578294e-05,0.00047430902346678127,t_Tn-LEF1
134199,ADD1,4.161981,1.0916662,3.2879753641698e-05,0.00047622470075598376,t_Tn-LEF1
134200,CRYAB,4.1575546,3.7156932,3.426948233536648e-05,0.0004950209979296944,t_Tn-LEF1
134201,MTDH,4.1554103,0.5311398,3.3676141621927226e-05,0.000486767332583437,t_Tn-LEF1
134202,FAM126A,4.1540556,2.321226,3.438228991243981e-05,0.0004963271577008645,t_Tn-LEF1
134203,TMEM87B,4.1509814,1.1260557,3.4460759372102666e-05,0.0004971362508507692,t_Tn-LEF1
134204,LUC7L3,4.1494803,0.73906976,3.4595470401625465e-05,0.0004987551139240842,t_Tn-LEF1
134205,HOOK3,4.1461043,1.1190854,3.522000285073281e-05,0.0005070994306553887,t_Tn-LEF1
134206,KRT15,4.145966,4.156223,3.616200919889029e-05,0.0005179717247848801,t_Tn-LEF1
134207,CREB3,4.1457553,1.5223323,3.5429844889060016e-05,0.0005093467643310264,t_Tn-LEF1
134208,KDM6B,4.1448855,0.66022736,3.528761783143919e-05,0.000507743251250163,t_Tn-LEF1
134209,BAZ1B,4.1437373,1.0221627,3.554585313943555e-05,0.0005104651565160002,t_Tn-LEF1
134210,EWSR1,4.1436605,0.5513434,3.544500326355359e-05,0.0005093467643310264,t_Tn-LEF1
134211,PHTF2,4.1424203,1.1781622,3.579416841099637e-05,0.0005130343220278102,t_Tn-LEF1
134212,PRRC2B,4.142011,0.9175227,3.5771475924448445e-05,0.0005130343220278102,t_Tn-LEF1
134213,AF213884.3,4.1401954,3.2767265,3.685089658354765e-05,0.0005268181366518388,t_Tn-LEF1
134214,LTC4S,4.139518,3.0457017,3.6820884497038244e-05,0.0005267286915824703,t_Tn-LEF1
134215,RPL39L,4.138881,2.6896694,3.677261998719137e-05,0.0005263778586029658,t_Tn-LEF1
134216,DCAF15,4.1354547,1.1775491,3.687522161932917e-05,0.0005268262171168723,t_Tn-LEF1
134217,SLC12A2,4.1351438,1.8889606,3.71654958766547e-05,0.00053028992282694,t_Tn-LEF1
134218,ERF,4.1351132,1.2517065,3.6973565161220055e-05,0.0005278910884222358,t_Tn-LEF1
134219,MDM4,4.1276145,1.1851954,3.8173725489327585e-05,0.0005439755882229181,t_Tn-LEF1
134220,AC091271.1,4.1244774,2.6037428,3.92581896584887e-05,0.0005579947687805577,t_Tn-LEF1
134221,CHFR,4.122797,1.4502823,3.9018476798457905e-05,0.0005549433521823009,t_Tn-LEF1
134222,LETM2,4.1216135,1.6855341,3.9327455924184126e-05,0.0005586211916764475,t_Tn-LEF1
134223,ERRFI1,4.1208887,1.838393,3.9522374659855635e-05,0.0005599550244939163,t_Tn-LEF1
134224,TXNRD1,4.120232,1.381245,3.9480392038062415e-05,0.0005599550244939163,t_Tn-LEF1
134225,GOLGA4,4.1192636,0.7761063,3.944652148411185e-05,0.0005599537265475109,t_Tn-LEF1
134226,FOSL1,4.118828,4.3085136,4.0538169320021204e-05,0.0005728826184402997,t_Tn-LEF1
134227,ELL,4.1174088,1.3216019,3.989794101019805e-05,0.0005649150996290686,t_Tn-LEF1
134228,SAMD10,4.1165833,4.4547496,4.097740296032136e-05,0.0005772502896055944,t_Tn-LEF1
134229,NF1,4.11615,2.0440948,4.044500638565846e-05,0.000571930565426789,t_Tn-LEF1
134230,EPS8,4.114392,2.5376823,4.092321937189865e-05,0.0005768534921380222,t_Tn-LEF1
134231,LPXN,4.113288,0.7245609,4.04409330434177e-05,0.000571930565426789,t_Tn-LEF1
134232,CYTH4,4.1129155,1.3242226,4.070544985837753e-05,0.000574880216375672,t_Tn-LEF1
134233,TNFRSF10D,4.1122212,2.2735116,4.120738412776001e-05,0.0005797533808786946,t_Tn-LEF1
134234,HEXDC,4.111525,1.5899194,4.105538648647005e-05,0.0005779816409933336,t_Tn-LEF1
134235,FBXO32,4.1114554,1.2358983,4.092144764650793e-05,0.0005768534921380222,t_Tn-LEF1
134236,FAM45A,4.110033,1.4854081,4.130535360848768e-05,0.0005804671393478742,t_Tn-LEF1
134237,LINC01943,4.1096263,4.7030888,4.2279476733085584e-05,0.0005929556215070884,t_Tn-LEF1
134238,PLEKHG3,4.108372,24.660118,4.266213248448085e-05,0.0005974576847849417,t_Tn-LEF1
134239,PSMA3,4.1069646,0.6545894,4.153567119944006e-05,0.0005832618350254492,t_Tn-LEF1
134240,NARF,4.105172,0.8257315,4.1905030857004654e-05,0.0005880761070837748,t_Tn-LEF1
134241,FLI1,4.1024303,0.7841592,4.2380768067937265e-05,0.0005940004869597806,t_Tn-LEF1
134242,KIF3B,4.101087,1.9959475,4.304964472997511e-05,0.0006018535766694439,t_Tn-LEF1
134243,WASF2,4.1007466,0.72935325,4.268132290169791e-05,0.0005974576847849417,t_Tn-LEF1
134244,GALT,4.0998297,1.2283208,4.300563606395875e-05,0.0006016176457073548,t_Tn-LEF1
134245,TRGV9,4.098465,3.572724,4.4086892048440104e-05,0.0006151910996790828,t_Tn-LEF1
134246,FNDC3A,4.097349,1.2017468,4.346974778456021e-05,0.0006073438674398573,t_Tn-LEF1
134247,KLHL18,4.0947576,1.3326128,4.395052125802334e-05,0.0006136743752230173,t_Tn-LEF1
134248,LINC01871,4.0894995,1.6673813,4.5166348368317376e-05,0.0006282769400067134,t_Tn-LEF1
134249,IRF5,4.0890107,24.600088,4.6327807516143294e-05,0.0006420165475346533,t_Tn-LEF1
134250,PTPN11,4.0888276,1.2192378,4.5109145165972794e-05,0.0006278751260295762,t_Tn-LEF1
134251,RARA,4.0878663,0.726747,4.510246980051218e-05,0.0006278751260295762,t_Tn-LEF1
134252,ZNF652,4.0868316,1.3773445,4.556577028357065e-05,0.0006334356266442709,t_Tn-LEF1
134253,LPIN2,4.085537,0.89866,4.56089838988887e-05,0.0006336390977381322,t_Tn-LEF1
134254,AC007384.1,4.0855255,1.5644262,4.588523663786972e-05,0.0006370778659808925,t_Tn-LEF1
134255,CARD11,4.0839214,1.0213665,4.597343952412725e-05,0.0006379030504183188,t_Tn-LEF1
134256,PROSER1,4.08023,1.8574624,4.709132066696897e-05,0.0006517826798681043,t_Tn-LEF1
134257,CSRNP2,4.075162,2.6035714,4.834101622185728e-05,0.0006678381228789218,t_Tn-LEF1
134258,TNFSF13B,4.075025,1.6321142,4.80483860584635e-05,0.0006646143880688156,t_Tn-LEF1
134259,SKAP2,4.070369,1.83438,4.901497994853371e-05,0.0006762969199743859,t_Tn-LEF1
134260,WEE1,4.0690446,3.6753304,5.0021317656414154e-05,0.0006897529082062631,t_Tn-LEF1
134261,KMT5C,4.0636277,1.7323397,5.0398658269175443e-05,0.0006940928259642405,t_Tn-LEF1
